"file_id","dataset_id","mip_era","activity_drs","institution_id","source_id","experiment_id","member_id","table_id","frequency","grid_label","version","nominal_resolution","variable_id","variable_long_name","variable_units","datetime_start","datetime_end","file_size","data_node","file_url","dataset_pid","tracking_id"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19900101-19941231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",1990-01-01,1994-12-31,220133073,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19900101-19941231.nc","hdl:21.14100/4724f448-844a-3ff7-bea9-97a8492f7470","hdl:21.14100/c50358d7-235b-46ce-8257-52eabdc8fc9d"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19950101-19991231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",1995-01-01,1999-12-31,220143055,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19950101-19991231.nc","hdl:21.14100/4724f448-844a-3ff7-bea9-97a8492f7470","hdl:21.14100/df4b0417-2ab3-4b98-9575-ac5c9b4e15c3"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_20000101-20041231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2000-01-01,2004-12-31,220241437,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_20000101-20041231.nc","hdl:21.14100/4724f448-844a-3ff7-bea9-97a8492f7470","hdl:21.14100/a24530f7-e55d-448a-bb51-7dec98a03c85"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_20050101-20091231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2005-01-01,2009-12-31,220050332,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_20050101-20091231.nc","hdl:21.14100/4724f448-844a-3ff7-bea9-97a8492f7470","hdl:21.14100/78e33416-1f27-4dd8-b54e-9903d74044f1"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_20100101-20141231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2010-01-01,2014-12-31,219937763,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_20100101-20141231.nc","hdl:21.14100/4724f448-844a-3ff7-bea9-97a8492f7470","hdl:21.14100/d6697905-efbb-4527-b557-ab434883a2d6"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18500101-18541231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1850-01-01,1854-12-31,343912552,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18500101-18541231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/de914887-f8e3-477c-9f8b-ccee4e718484"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18550101-18591231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1855-01-01,1859-12-31,343663636,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18550101-18591231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/046b8278-a0ed-4988-9aa4-f16d9a864f11"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18600101-18641231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1860-01-01,1864-12-31,344272143,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18600101-18641231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/a9a42c49-d74f-4843-843b-167e7369282b"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18650101-18691231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1865-01-01,1869-12-31,343914243,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18650101-18691231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/42006ce5-4af7-4014-9661-1db8a8646b34"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18700101-18741231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1870-01-01,1874-12-31,344251756,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18700101-18741231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/7c6f3be3-d9cd-4400-8131-43d4d1f4b5d9"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18750101-18791231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1875-01-01,1879-12-31,343794447,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18750101-18791231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/61accd54-fb95-4463-8201-84292766e133"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18800101-18841231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1880-01-01,1884-12-31,344349451,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18800101-18841231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/c30897bd-812f-475e-ada5-152469ee8bf3"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18850101-18891231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1885-01-01,1889-12-31,343456305,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18850101-18891231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/0cc0db48-4d4f-43e4-95cd-3981081dc56e"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18900101-18941231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1890-01-01,1894-12-31,343487364,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18900101-18941231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/d1b6fdef-4d6b-449f-8210-3d76a87eb6e8"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18950101-18991231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1895-01-01,1899-12-31,343538220,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18950101-18991231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/d11ed20d-39a8-4b1c-9b94-efaef822dca4"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19000101-19041231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1900-01-01,1904-12-31,343649973,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19000101-19041231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/b4f43e32-79b9-4f6a-8c72-ca17e7d6389b"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19050101-19091231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1905-01-01,1909-12-31,343290813,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19050101-19091231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/fb4ae416-8e8f-4e20-955b-a793ae2b529a"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19100101-19141231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1910-01-01,1914-12-31,343820685,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19100101-19141231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/d71fddf7-807e-495f-a671-7c7b179f49b8"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19150101-19191231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1915-01-01,1919-12-31,343932687,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19150101-19191231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/91c44772-8c51-46c3-9971-1e1ed9217d34"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19200101-19241231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1920-01-01,1924-12-31,343874986,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19200101-19241231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/f81a09bd-39dd-4592-a6dd-a7a36997326a"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19250101-19291231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1925-01-01,1929-12-31,343862055,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19250101-19291231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/07b5efef-3abb-466e-be80-c5b17b326d77"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19300101-19341231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1930-01-01,1934-12-31,344039753,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19300101-19341231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/727211c3-75bb-4bdd-a263-06e27856edd1"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19350101-19391231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1935-01-01,1939-12-31,343926887,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19350101-19391231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/ee664058-3201-4349-905e-7affd097e56e"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19400101-19441231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1940-01-01,1944-12-31,343469231,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19400101-19441231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/0845808d-c410-46b3-89b9-6a33a0893abd"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19450101-19491231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1945-01-01,1949-12-31,343514484,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19450101-19491231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/7d685866-01d0-49da-a8eb-e3a9b4915e0c"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19500101-19541231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1950-01-01,1954-12-31,343000679,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19500101-19541231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/6585ffe8-eb3a-42b1-b8a9-0fe444118ec4"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19550101-19591231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1955-01-01,1959-12-31,343640246,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19550101-19591231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/6606f389-c9cb-4643-948f-d3bc4d7fd09d"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19600101-19641231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","pr","Precipitation","kg m-2 s-1",1960-01-01,1964-12-31,343213716,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19600101-19641231.nc","hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2","hdl:21.14100/cbc7f1d9-ca0d-4fe7-a780-21303083722d"
